seed,generation,feasible_count,front0_count,feasible_front0_count,min_avg_distance_km,max_coverage_80km_pct,min_p95_distance_km,min_budget_violation_brl
1011,228,100,10,10,39.188872,90.95483,92.52551,0.0
1011,229,100,10,10,39.188872,90.95483,92.52551,0.0
1011,230,100,10,10,39.188872,90.95483,92.52551,0.0
1011,231,100,9,9,39.188872,90.95483,92.52551,0.0
1011,232,100,9,9,39.188872,90.95483,92.52551,0.0
1011,233,100,9,9,39.188872,90.95483,92.52551,0.0
1011,234,100,9,9,39.188872,90.95483,92.52551,0.0
1011,235,100,9,9,39.188872,90.95483,92.52551,0.0
1011,236,100,9,9,39.188872,90.95483,92.52551,0.0
1011,237,100,9,9,39.188872,90.95483,92.52551,0.0
1011,238,100,9,9,39.188872,90.95483,92.52551,0.0
1011,239,100,9,9,39.188872,90.95483,92.52551,0.0
1011,240,100,10,10,39.188872,90.95483,92.52551,0.0
1011,241,100,10,10,39.188872,90.95483,92.52551,0.0
1011,242,100,11,11,39.188872,90.95483,92.52551,0.0
1011,243,100,11,11,39.188872,90.95483,92.52551,0.0
1011,244,100,11,11,39.188872,90.95483,92.52551,0.0
1011,245,100,12,12,39.188872,91.367683,92.52551,0.0
1011,246,100,12,12,39.188872,91.367683,92.52551,0.0
1011,247,100,12,12,39.188872,91.367683,92.52551,0.0
1011,248,100,12,12,39.188872,91.367683,92.52551,0.0
1011,249,100,12,12,39.188872,91.367683,92.52551,0.0
1011,250,100,12,12,39.188872,91.367683,92.52551,0.0
1011,251,100,12,12,39.188872,91.367683,92.52551,0.0
1011,252,100,12,12,39.188872,91.367683,92.52551,0.0
1011,253,100,12,12,39.188872,91.367683,92.52551,0.0
1011,254,100,12,12,39.188872,91.367683,92.52551,0.0
1011,255,100,12,12,39.188872,91.367683,92.52551,0.0
1011,256,100,14,14,39.188872,91.367683,92.52551,0.0
1011,257,100,15,15,39.188872,91.367683,92.52551,0.0
1011,258,100,15,15,39.188872,91.367683,92.52551,0.0
1011,259,100,15,15,39.188872,91.367683,92.52551,0.0
1011,260,100,15,15,39.188872,91.367683,92.52551,0.0
1011,261,100,15,15,39.188872,91.367683,92.52551,0.0
1011,262,100,15,15,39.188872,91.367683,92.52551,0.0
1011,263,100,15,15,39.188872,91.367683,92.52551,0.0
1011,264,100,16,16,39.188872,91.367683,92.52551,0.0
1011,265,100,11,11,39.188872,91.367683,92.52551,0.0
1011,266,100,11,11,39.188872,91.367683,92.52551,0.0
1011,267,100,11,11,39.188872,91.367683,92.52551,0.0
1011,268,100,11,11,39.188872,91.367683,92.52551,0.0
1011,269,100,11,11,39.188872,91.367683,92.52551,0.0
1011,270,100,11,11,39.188872,91.367683,92.52551,0.0
1011,271,100,11,11,39.188872,91.367683,92.52551,0.0
1011,272,100,11,11,39.188872,91.367683,92.52551,0.0
1011,273,100,11,11,39.188872,91.367683,92.52551,0.0
1011,274,100,11,11,39.188872,91.367683,92.52551,0.0
1011,275,100,11,11,39.188872,91.367683,92.52551,0.0
1011,276,100,11,11,39.188872,91.367683,92.52551,0.0
1011,277,100,11,11,39.188872,91.367683,92.52551,0.0
1011,278,100,11,11,39.188872,91.367683,92.52551,0.0
1011,279,100,11,11,39.188872,91.367683,92.52551,0.0
1011,280,100,11,11,39.188872,91.367683,92.52551,0.0
1011,281,100,11,11,39.188872,91.367683,92.52551,0.0
1011,282,100,11,11,39.188872,91.367683,92.52551,0.0
1011,283,100,11,11,39.188872,91.367683,92.52551,0.0
1011,284,100,11,11,39.188872,91.367683,92.52551,0.0
1011,285,100,11,11,39.188872,91.367683,92.52551,0.0
1011,286,100,8,8,39.188872,91.367683,92.52551,0.0
1011,287,100,8,8,39.188872,91.914725,92.52551,0.0
1011,288,100,8,8,39.188872,91.914725,92.52551,0.0
1011,289,100,8,8,39.188872,91.914725,92.52551,0.0
1011,290,100,9,9,38.93401,91.914725,92.52551,0.0
1011,291,100,9,9,38.93401,91.914725,92.52551,0.0
1011,292,100,9,9,38.93401,91.914725,92.52551,0.0
1011,293,100,9,9,38.93401,91.914725,92.52551,0.0
1011,294,100,9,9,38.93401,91.914725,92.52551,0.0
1011,295,100,9,9,38.93401,91.914725,92.52551,0.0
1011,296,100,9,9,38.93401,91.914725,92.52551,0.0
1011,297,100,9,9,38.93401,91.914725,92.52551,0.0
1011,298,100,9,9,38.93401,91.914725,92.52551,0.0
1011,299,100,10,10,38.93401,91.914725,92.52551,0.0
1011,300,100,10,10,38.93401,91.914725,92.52551,0.0
